,GO Primary Key,Council District,Highest NIBRS/UCR Offense Description,Clearance Status,GO Location Zip,Longitude,Latitude,Processing Time,month,weekday
35004,"20,153,320,816",9,Auto Theft,N,78722,-97.71698831803049,30.294144757336174,1.0,11,5
35005,"20,153,320,238",4,Auto Theft,N,78753,-97.7066925319293,30.34521198448452,0.0,11,5
35006,"20,153,311,508",4,Agg Assault,O,78753,-97.69339647837782,30.369070767107978,23.000000000000004,11,5
35007,"20,153,320,125",2,Agg Assault,N,78744,-97.70588594117399,30.212996705898913,3.0000000000000004,11,5
35008,"20,153,320,605",8,Agg Assault,O,78735,-97.82609539389765,30.237950677952913,16.0,11,5
35009,"20,153,321,120",1,Agg Assault,C,78724,-97.64351155535051,30.305520367772413,3.0000000000000004,11,5
35011,"20,153,321,235",3,Agg Assault,C,78741,-97.72516936563234,30.240514731610567,5.0,11,5
35012,"20,153,320,892",9,Theft,N,78751,-97.71966470484988,30.300412415556146,19.0,11,5
35013,"20,153,320,987",4,Theft,C,78753,-97.69118213918505,30.339098295838067,9.0,11,5
35014,"20,155,052,284",9,Theft,N,78701,-97.73719214028296,30.267200699716522,3.0000000000000004,11,5
35016,"20,153,320,885",8,Theft,C,78746,-97.80702334276222,30.257831878586234,5.0,11,5
35017,"20,153,320,923",4,Theft,N,78723,-97.70744544298607,30.312660314173517,3.0000000000000004,11,5
35018,"20,155,052,286",9,Theft,N,78701,-97.73719214028296,30.267200699716522,4.0,11,5
35019,"20,153,320,787",6,Theft,C,78613,-97.80656165739056,30.4705044448466,7.0,11,5
35020,"20,153,320,225",3,Theft,C,78741,-97.72811063171392,30.242447566237054,14.0,11,5
35021,"20,155,052,273",4,Theft,N,78758,-97.71167429421898,30.378816165158273,4.0,11,5
35022,"20,153,320,832",7,Theft,N,78753,-97.64785074555651,30.389025600746645,4.0,11,5
35023,"20,153,321,056",3,Theft,C,78704,-97.75551864899263,30.219024746898988,52.0,11,5
35026,"20,153,320,788",6,Theft,C,78750,-97.79485633818722,30.46153302517168,9.0,11,5
35027,"20,158,004,261",5,Theft,N,78748,-97.78944722042358,30.160643405998076,31.0,11,5
35028,"20,155,052,261",2,Theft,N,78747,-97.74249900577342,30.15445958279004,2.0,11,5
35029,"20,153,321,165",2,Theft,N,78745,-97.78512508156435,30.19648998966577,5.0,11,5
35031,"20,155,052,229",4,Theft,N,78753,-97.68586230684124,30.35454747553727,2.0,11,5
35032,"20,153,320,519",2,Theft,N,78744,-97.7404063734225,30.197781444727863,3.0000000000000004,11,5
35033,"20,155,052,266",5,Theft,N,78745,-97.79819581990154,30.22119129845234,20.0,11,5
35034,"20,155,052,265",6,Theft,N,78613,-97.8077892045982,30.475880718746843,2.0,11,5
35035,"20,153,321,248",7,Theft,N,78758,-97.7324638756744,30.391549966850018,4.0,11,5
35036,"20,155,052,281",5,Theft,N,78747,-97.79067789106871,30.14574483192215,2.0,11,5
35037,"20,155,052,245",10,Theft,N,78759,-97.77051834798814,30.411026327651037,2.0,11,5
35038,"20,155,052,247",4,Theft,N,78753,-97.68551381266172,30.358462326850944,2.0,11,5
35039,"20,155,052,232",3,Theft,N,78741,-97.74695406839088,30.22356612336629,2.0,11,5
35040,"20,155,052,246",4,Theft,N,78753,-97.69127921729765,30.35303646284904,2.0,11,5
35041,"20,155,052,230",1,Theft,N,78753,-97.67178633859359,30.394475115941606,2.0,11,5
35042,"20,155,052,257",4,Theft,N,78753,-97.70757295022256,30.35154486258029,2.0,11,5
35043,"20,155,052,238",2,Theft,N,78744,-97.69090499945264,30.217245796239318,2.0,11,5
35044,"20,155,052,256",7,Theft,N,78758,-97.71136934140443,30.40531526049389,0.0,11,5
35045,"20,155,052,237",3,Theft,N,78745,-97.77374340842024,30.204711900181827,2.0,11,5
35046,"20,155,052,227",9,Theft,N,78701,-97.7417627425432,30.280241816300183,0.0,11,5
35047,"20,155,052,267",5,Theft,N,78704,-97.76522367415528,30.251480940620628,0.0,11,5
35049,"20,155,052,290",6,Theft,N,78726,-97.8502872134358,30.40603793880071,48.00000000000001,11,5
35050,"20,155,052,234",2,Theft,N,78745,-97.7723106106448,30.19055769111342,6.000000000000001,11,5
35051,"20,155,052,244",9,Theft,N,78723,-97.70736026792505,30.297152022436983,3.0000000000000004,11,5
35052,"20,155,052,271",9,Theft,N,78751,-97.71669925216548,30.30808041583595,17.0,11,5
35054,"20,153,320,066",4,Theft,N,78752,-97.69592131685015,30.3290552326669,6.000000000000001,11,5
35055,"20,155,052,264",1,Theft,N,78723,-97.6879531555269,30.31855240577791,17.0,11,5
35056,"20,155,052,275",5,Theft,N,78704,-97.77425181799386,30.261661749263624,4.0,11,5
35057,"20,155,052,277",7,Theft,N,78759,-97.73966976273852,30.382669182430806,68.0,11,5
35058,"20,155,052,260",4,Theft,N,78752,-97.69316961710814,30.32718885200008,4.0,11,5
35059,"20,153,320,517",8,Theft,N,78746,-97.80702334276222,30.257831878586234,53.0,11,5
35060,"20,158,004,264",9,Theft,N,78704,-97.75098737914806,30.237008582972866,4.0,11,5
35061,"20,155,052,236",4,Theft,N,78752,-97.69126733420393,30.328346078432087,17.0,11,5
35062,"20,155,052,288",6,Theft,N,78729,-97.74914863698393,30.442089284056273,52.0,11,5
35064,"20,153,321,426",3,Theft,N,78745,-97.76986900792382,30.22614181627288,2.0,11,5
35065,"20,153,320,903",1,Theft,N,78702,-97.72785680603724,30.266648164809972,2.0,11,5
35066,"20,153,321,138",3,Theft,N,78745,-97.76239572365955,30.214795488431964,4.0,11,5
35067,"20,155,052,259",2,Theft,N,78719,-97.66715662281544,30.20209411715468,25.0,11,5
35069,"20,153,330,284",1,Burglary,N,78702,-97.70289127053327,30.275172997456103,8.0,11,6
35070,"20,153,330,936",9,Burglary,N,78705,-97.74408005260807,30.290016606104892,5.0,11,6
35071,"20,153,330,567",3,Burglary,N,78741,-97.74328589398594,30.229025652387968,88.00000000000001,11,6
35072,"20,153,330,829",4,Burglary,N,78758,-97.70432557406887,30.363412195186445,46.00000000000001,11,6
35073,"20,153,330,767",9,Burglary,N,78751,-97.71473896129238,30.304858219982172,8.0,11,6
35074,"20,153,331,001",5,Burglary,N,78748,-97.80473805489815,30.173553675740227,5.0,11,6
35075,"20,153,331,326",5,Burglary,N,78748,-97.79920843186096,30.16098830664118,5.0,11,6
35076,"20,153,330,032",2,Burglary,N,78744,-97.7352257191695,30.199574151090523,36.0,11,6
35077,"20,153,331,084",2,Burglary,N,78744,-97.76113929526596,30.18325169951566,8.0,11,6
35078,"20,153,330,308",1,Burglary,C,78753,-97.67383682406626,30.373738420589024,12.000000000000002,11,6
35079,"20,153,330,101",9,Burglary,N,78741,-97.73741192200829,30.232867211798826,5.0,11,6
35080,"20,153,331,089",4,Burglary,N,78753,-97.68586230684124,30.35454747553727,5.0,11,6
35081,"20,153,330,291",1,Auto Theft,C,78702,-97.73144055423113,30.272166667877784,0.0,11,6
35082,"20,153,330,387",1,Auto Theft,C,78723,-97.66941636866278,30.30708724765014,0.0,11,6
35083,"20,153,330,529",2,Auto Theft,N,78744,-97.76515198987677,30.178065428035087,1.0,11,6
35087,"20,153,330,105",9,Agg Assault,C,78701,-97.74012120128364,30.26703173572961,1.0,11,6
35088,"20,153,331,032",10,Agg Assault,N,78703,-97.76097137360796,30.29004321152587,10.0,11,6
35089,"20,153,331,095",7,Agg Assault,C,78727,-97.69700708001044,30.42867425729037,3.0000000000000004,11,6
35090,"20,153,330,706",10,Agg Assault,C,78759,-97.74302647576893,30.374150407031593,3.0000000000000004,11,6
35091,"20,153,331,034",7,Agg Assault,N,78759,-97.71680309817698,30.41063812927186,38.0,11,6
35092,"20,153,330,320",4,Agg Assault,C,78753,-97.6991627832403,30.342947992884632,12.000000000000002,11,6
35093,"20,153,331,145",2,Agg Assault,N,78745,-97.79040812298922,30.203033461508994,30.0,11,6
35094,"20,153,330,420",4,Agg Assault,N,78753,-97.6903842687154,30.36995761621605,18.0,11,6
35095,"20,153,330,845",4,Agg Assault,N,78753,-97.69518642508328,30.345495606061736,3.0000000000000004,11,6
35096,"20,155,052,361",4,Theft,N,78723,-97.7055478863469,30.31331177174625,9.0,11,6
35097,"20,153,330,639",4,Theft,N,78753,-97.69118213918505,30.339098295838067,18.0,11,6
35098,"20,153,330,796",5,Theft,N,78748,-97.79265952010185,30.16269566589672,4.0,11,6
35100,"20,153,330,396",3,Theft,N,78704,-97.75460671129021,30.238236633934378,9.0,11,6
35101,"20,153,330,483",5,Theft,N,78748,-97.78953636558914,30.165433424042373,4.0,11,6
35102,"20,153,330,864",6,Theft,C,78613,-97.80656165739056,30.4705044448466,2.0,11,6
35103,"20,153,330,474",5,Theft,C,78704,-97.79350911682256,30.232979731421256,0.0,11,6
35104,"20,155,052,302",5,Theft,N,78748,-97.7924605220083,30.16051349151717,1.0,11,6
35105,"20,155,052,324",6,Theft,N,78729,-97.78993043665295,30.458470681327444,1.0,11,6
35106,"20,155,052,336",9,Theft,N,78722,-97.71418657541406,30.29169197168007,1.0,11,6
35107,"20,155,052,322",6,Theft,N,78759,-97.74101850951159,30.410970088800692,15.0,11,6
35108,"20,155,052,306",4,Theft,N,78758,-97.69512139434578,30.369208021611467,1.0,11,6
35109,"20,155,052,325",2,Theft,N,78745,-97.78713310764424,30.202110287704073,1.0,11,6
35110,"20,158,004,281",10,Theft,N,78759,-97.74828792280536,30.394419357986642,3.0000000000000004,11,6
35111,"20,155,052,315",7,Theft,N,78753,-97.67632910085949,30.406239190762143,15.0,11,6
35112,"20,155,052,348",9,Theft,N,78705,-97.74572029172562,30.285577683894516,9.0,11,6
35113,"20,155,052,343",3,Theft,N,78702,-97.72200806177649,30.250706356702175,1.0,11,6
35114,"20,155,052,327",4,Theft,N,78753,-97.68882034677648,30.35573616267534,1.0,11,6
35115,"20,155,052,303",2,Theft,N,78744,-97.7481492070896,30.184120422440266,1.0,11,6
35116,"20,158,004,275",5,Theft,N,78744,-97.78082322411736,30.165895281898667,1.0,11,6
35117,"20,153,331,125",9,Theft,N,78701,-97.73762393176044,30.26870013158083,3.0000000000000004,11,6
35118,"20,155,052,329",3,Theft,N,78741,-97.73296124315766,30.228181123874663,1.0,11,6
35119,"20,158,004,284",6,Theft,N,78727,-97.73438159260029,30.43845770763335,3.0000000000000004,11,6
35121,"20,155,052,313",1,Theft,N,78753,-97.67302169170807,30.379139790486906,1.0,11,6
35122,"20,155,052,309",9,Theft,N,78701,-97.74105179911236,30.268128698650877,2.0,11,6
35123,"20,153,330,548",9,Theft,N,78751,-97.7244739881038,30.31913579013005,3.0000000000000004,11,6
35124,"20,155,052,301",9,Theft,N,78704,-97.75222955723262,30.24374441291823,11.000000000000002,11,6
35125,"20,155,052,346",3,Theft,N,78741,-97.74488148638687,30.2243245967047,39.0,11,6
35126,"20,158,004,285",9,Theft,N,78701,-97.7384772693012,30.26713047022193,8.0,11,6
35127,"20,155,052,373",7,Theft,N,78757,-97.73742820516249,30.359526367879678,2.0,11,6
35128,"20,153,330,699",7,Theft,C,78758,-97.72358518914707,30.39911744266375,61.0,11,6
35129,"20,153,330,051",9,Theft,N,78701,-97.73864514006296,30.265010608704838,9.0,11,6
35130,"20,155,052,319",2,Theft,N,78747,-97.74316507098976,30.147201250051733,8.0,11,6
35131,"20,155,052,321",10,Theft,N,78703,-97.78425005537878,30.295175615628104,18.0,11,6
35132,"20,158,004,283",5,Theft,N,78748,-97.80473805489815,30.173553675740227,3.0000000000000004,11,6
35133,"20,158,004,273",2,Theft,N,78617,-97.66089361157664,30.214794035371145,1.0,11,6
35134,"20,155,052,342",5,Theft,N,78745,-97.81859003703741,30.1933699960355,3.0000000000000004,11,6
35135,"20,155,052,358",7,Theft,N,78759,-97.71680309817698,30.41063812927186,51.0,11,6
35136,"20,155,052,316",9,Theft,N,78701,-97.74356560786406,30.26737643357503,10.0,11,6
35137,"20,153,330,677",6,Theft,C,78613,-97.80656165739056,30.4705044448466,6.000000000000001,11,6
35138,"20,155,052,337",9,Theft,N,78751,-97.73049322516087,30.30471703612391,3.0000000000000004,11,6
35139,"20,158,004,279",9,Theft,N,78705,-97.7492103917353,30.28613491513589,4.0,11,6
35140,"20,155,052,318",3,Theft,N,78704,-97.75460671129021,30.238236633934378,3.0000000000000004,11,6
35141,"20,155,052,351",6,Theft,N,78613,-97.80656165739056,30.4705044448466,4.0,11,6
35144,"20,153,341,014",1,Robbery,C,78723,-97.68973271329052,30.319323465105924,1.0,11,0
35146,"20,153,340,408",2,Burglary,N,78745,-97.7725536300746,30.200620410995985,92.00000000000001,11,0
35147,"20,153,340,499",3,Burglary,N,78741,-97.72776071290731,30.233697122191767,39.0,11,0
35148,"20,153,340,941",2,Burglary,N,78745,-97.78507978352721,30.20865090521041,7.0,11,0
35149,"20,153,340,428",5,Burglary,N,78704,-97.78689855108514,30.237917291241,45.00000000000001,11,0
35150,"20,153,340,463",5,Burglary,N,78748,-97.83314417514246,30.189823902715684,85.0,11,0
35151,"20,153,340,321",1,Burglary,N,78722,-97.71400406785557,30.284870108149274,45.00000000000001,11,0
35152,"20,153,340,323",6,Burglary,N,78717,-97.792338065597,30.47239101416311,7.0,11,0
35153,"20,153,340,438",1,Burglary,N,78754,-97.66493224644148,30.330658335754197,39.0,11,0
35154,"20,153,340,583",2,Burglary,N,78744,-97.7828156058632,30.171595095589705,44.00000000000001,11,0
35155,"20,158,004,288",7,Burglary,N,78756,-97.73472314635993,30.327969048356124,8.0,11,0
35156,"20,153,340,527",10,Burglary,N,78759,-97.75859070215004,30.38998119882453,38.0,11,0
35157,"20,153,340,287",8,Burglary,N,78735,-97.82310061339308,30.23703393605499,93.00000000000001,11,0
35158,"20,155,052,461",4,Burglary,N,78753,-97.70774684585658,30.35133114381404,0.0,11,0
35159,"20,153,341,160",5,Burglary,N,78652,-97.8086623937208,30.1420800044342,86.0,11,0
35160,"20,153,340,372",3,Burglary,N,78704,-97.7594930410301,30.23138760266602,85.0,11,0
35161,"20,153,340,619",7,Burglary,C,78759,-97.7224502564228,30.411267472420725,21.0,11,0
35162,"20,153,340,255",9,Burglary,N,78723,-97.70337686742957,30.297592916900516,87.00000000000001,11,0
35163,"20,153,341,377",3,Burglary,N,78741,-97.70311766966049,30.228949661563977,7.0,11,0
35164,"20,153,340,513",7,Burglary,N,78758,-97.73054869536728,30.396681804449912,49.0,11,0
35165,"20,153,341,262",2,Burglary,N,78617,-97.66456164364295,30.223245410949477,2.0,11,0
35166,"20,153,340,403",2,Burglary,N,78745,-97.78008770833333,30.188823567054065,87.00000000000001,11,0
35168,"20,153,350,391",4,Burglary,N,78758,-97.69890243935724,30.36734397036376,73.0,11,0
35169,"20,153,340,861",9,Burglary,N,78701,-97.74022074310969,30.268516182249865,7.0,11,0
35170,"20,153,340,605",1,Burglary,N,78724,-97.6463211392116,30.298535524403487,85.0,11,0
35171,"20,153,340,399",1,Burglary,N,78723,-97.68116438169136,30.294725877338728,45.00000000000001,11,0
35173,"20,153,340,483",9,Auto Theft,C,78751,-97.7299534183703,30.300874836625965,34.0,11,0
35174,"20,153,340,744",6,Auto Theft,N,78717,-97.76915738057795,30.481517887944023,0.0,11,0
35178,"20,153,341,295",1,Agg Assault,N,78724,-97.62850041455928,30.295979610653262,14.0,11,0
35179,"20,153,340,777",9,Agg Assault,C,78701,-97.73763218043447,30.26792195269701,13.0,11,0
35180,"20,153,341,027",3,Agg Assault,C,78721,-97.69090444701231,30.272021985956933,10.0,11,0
35181,"20,153,340,595",9,Theft,N,78701,-97.73650756054352,30.26826771069304,17.0,11,0
35182,"20,153,340,650",7,Theft,C,78757,-97.73742820516249,30.359526367879678,2.0,11,0
35183,"20,153,340,840",5,Theft,N,78748,-97.78953636558914,30.165433424042373,50.0,11,0
35184,"20,153,341,304",6,Theft,C,78613,-97.80656165739056,30.4705044448466,5.0,11,0
35185,"20,153,340,415",9,Theft,C,78701,-97.74101267311913,30.267225796506573,0.0,11,0
35186,"20,155,052,497",7,Theft,N,78753,-97.67478880807444,30.415492617447487,3.0000000000000004,11,0
35188,"20,153,341,084",4,Theft,N,78723,-97.7066851768236,30.318580026315647,2.0,11,0
35189,"20,155,052,436",9,Theft,N,78705,-97.74696831989851,30.289029797205433,21.0,11,0
35190,"20,153,341,127",1,Theft,N,78723,-97.67432545191662,30.300681770754675,35.0,11,0
35191,"20,155,052,498",4,Theft,N,78752,-97.70321040527159,30.336848244298906,28.0,11,0
35192,"20,155,052,379",3,Theft,N,78741,-97.74418670026758,30.225196157944087,0.0,11,0
35193,"20,155,052,384",1,Theft,N,78724,-97.65193706877486,30.29216770589659,0.0,11,0
35195,"20,153,341,452",6,Theft,N,78750,-97.80174778856168,30.46036819281311,7.0,11,0
35196,"20,155,052,487",4,Theft,N,78752,-97.70492115580376,30.3268939859488,3.0000000000000004,11,0
35197,"20,155,052,505",4,Theft,N,78723,-97.70616288161484,30.316338777392346,3.0000000000000004,11,0
35198,"20,155,052,426",5,Theft,N,78747,-97.79067789106871,30.14574483192215,1.0,11,0
35199,"20,153,341,422",4,Theft,N,78758,-97.71458849647136,30.363435127523108,2.0,11,0
35200,"20,158,004,278",10,Theft,N,78759,-97.74828792280536,30.394419357986642,2.0,11,0
35201,"20,153,340,281",4,Theft,N,78752,-97.70497681284316,30.329739007400175,3.0000000000000004,11,0
35202,"20,155,052,464",4,Theft,N,78758,-97.7004562035593,30.363990162442068,2.0,11,0
35203,"20,153,340,603",9,Theft,N,78705,-97.74651455231816,30.29094312524368,15.0,11,0
35204,"20,155,052,468",4,Theft,N,78752,-97.70518140446812,30.325254601269673,16.0,11,0
35205,"20,155,052,470",7,Theft,N,78753,-97.67329487131693,30.414545777018763,2.0,11,0
35206,"20,155,052,431",2,Theft,N,78748,-97.80144201216623,30.180111204873878,1.0,11,0
35207,"20,155,052,438",9,Theft,N,78751,-97.71966470484988,30.300412415556146,3.0000000000000004,11,0
35208,"20,155,052,387",3,Theft,N,78741,-97.72147017687807,30.22315896569459,0.0,11,0
35209,"20,155,052,452",10,Theft,N,78746,-97.80093399150343,30.345171475517372,3.0000000000000004,11,0
35210,"20,155,052,541",5,Theft,N,78748,-97.79073192256399,30.15668377318729,1.0,11,0
35211,"20,155,052,489",7,Theft,N,78759,-97.74321225299049,30.38849174289471,2.0,11,0
35212,"20,153,341,319",4,Theft,N,78758,-97.69791835830029,30.364936427227374,11.000000000000002,11,0
35213,"20,153,341,061",10,Theft,N,78703,-97.77034356956499,30.31388378623061,4.0,11,0
35214,"20,155,052,493",7,Theft,N,78759,-97.74448279388695,30.39056089947484,2.0,11,0
35215,"20,155,052,526",9,Theft,N,78705,-97.7474194367063,30.290053774773025,35.0,11,0
35216,"20,153,341,119",9,Theft,N,78705,-97.74322776664614,30.2920153836694,14.0,11,0
35217,"20,155,052,414",4,Theft,N,78753,-97.67522311153976,30.35348028079355,2.0,11,0
35218,"20,153,340,732",3,Theft,C,78741,-97.7242160140068,30.23441431346765,2.0,11,0
35219,"20,155,052,528",7,Theft,N,78757,-97.73502151493365,30.36068503823452,15.0,11,0
35220,"20,155,052,547",7,Theft,N,78727,-97.68893120656831,30.41277040389719,3.0000000000000004,11,0
35221,"20,155,052,544",4,Theft,N,78723,-97.70700314625776,30.318894581707603,7.0,11,0
35222,"20,158,004,289",6,Theft,N,78726,-97.85166813298169,30.404532740374357,56.0,11,0
35223,"20,153,341,200",1,Theft,N,78754,-97.6521797538267,30.380523879108612,2.0,11,0
35224,"20,155,052,391",3,Theft,N,78741,-97.70311766966049,30.228949661563977,38.0,11,0
35225,"20,155,052,481",8,Theft,N,78736,-97.9118278786928,30.256937543635114,2.0,11,0
35226,"20,155,052,417",9,Theft,N,78704,-97.74987718222799,30.24050111325193,0.0,11,0
35228,"20,155,052,527",3,Theft,N,78702,-97.73361980560136,30.265489065266852,15.0,11,0
35230,"20,155,052,475",8,Theft,N,78746,-97.80702334276222,30.257831878586234,2.0,11,0
35232,"20,153,341,468",9,Theft,N,78701,-97.74105179911236,30.268128698650877,2.0,11,0
35233,"20,158,004,276",1,Theft,N,78702,-97.71231845143372,30.276804604913977,0.0,11,0
35234,"20,155,052,425",9,Theft,N,78701,-97.7377614092672,30.26735800072724,9.0,11,0
35235,"20,155,052,390",1,Theft,N,78723,-97.70330629913246,30.31948988291055,30.0,11,0
35236,"20,155,052,530",2,Theft,O,78745,-97.7874628165516,30.165207928894745,23.000000000000004,11,0
35237,"20,155,052,514",4,Theft,N,78752,-97.69435053658142,30.326902372499642,15.0,11,0
35238,"20,155,052,412",7,Theft,N,78758,-97.70913678403376,30.403869680585174,3.0000000000000004,11,0
35239,"20,155,052,465",9,Theft,N,78705,-97.74747732423937,30.288366235684773,3.0000000000000004,11,0
35240,"20,155,052,450",3,Theft,N,78704,-97.76869550434465,30.241352314347445,2.0,11,0
35241,"20,155,052,388",4,Theft,N,78758,-97.70363620530362,30.357520516213576,2.0,11,0
35242,"20,155,052,473",3,Theft,N,78704,-97.7563872603325,30.237034821955145,45.00000000000001,11,0
35243,"20,155,052,533",1,Theft,N,78722,-97.71380956727891,30.28304539705984,38.0,11,0
35244,"20,153,340,472",7,Theft,N,78753,-97.67227012373863,30.413616900308394,50.0,11,0
35246,"20,155,052,539",2,Theft,N,78745,-97.78073768754429,30.20136963789949,46.00000000000001,11,0
35247,"20,153,340,665",5,Theft,N,78704,-97.79350911682256,30.232979731421256,11.000000000000002,11,0
35249,"20,155,052,546",9,Theft,N,78705,-97.74344127432474,30.28488531782328,7.0,11,0
35250,"20,153,340,820",3,Theft,C,78704,-97.75551864899263,30.219024746898988,3.0000000000000004,11,0
35251,"20,155,052,447",8,Theft,N,78749,-97.85154175487685,30.219628895121613,2.0,11,0
35252,"20,155,052,405",3,Theft,N,78741,-97.7427662022581,30.229743979119156,49.0,11,0
35253,"20,153,341,409",9,Theft,N,78704,-97.75144184605972,30.25673758872968,58.0,11,0
35254,"20,155,052,437",9,Theft,N,78705,-97.74678062763628,30.28751882434809,2.0,11,0
35255,"20,155,052,440",4,Theft,N,78752,-97.70942136945763,30.32894442572286,8.0,11,0
35256,"20,153,351,153",5,Burglary,N,78745,-97.79664237387213,30.197015717964764,6.000000000000001,12,1
35257,"20,153,351,107",3,Burglary,N,78704,-97.76576617247679,30.24192070513607,6.000000000000001,12,1
35258,"20,153,350,690",2,Burglary,N,78745,-97.79728979861136,30.20045540430539,34.0,12,1
35259,"20,153,350,374",8,Burglary,N,78746,-97.78950657345699,30.258676161717876,90.00000000000001,12,1
35260,"20,153,350,003",3,Burglary,N,78745,-97.77325587584689,30.2094876857598,57.0,12,1
35261,"20,153,350,915",1,Burglary,N,78753,-97.66065668672589,30.38187519535723,6.000000000000001,12,1
35262,"20,153,350,558",1,Burglary,N,78754,-97.6738074679933,30.353294158718253,44.00000000000001,12,1
35263,"20,153,350,378",8,Burglary,N,78735,-97.86239311360396,30.243702735058346,92.00000000000001,12,1
35264,"20,153,350,265",10,Burglary,N,78759,-97.768575111479,30.429678816317438,87.00000000000001,12,1
35265,"20,153,351,322",7,Burglary,N,78753,-97.67883084497116,30.409071616116872,8.0,12,1
35266,"20,153,350,254",8,Burglary,N,78735,-97.87794515771758,30.25396045000116,44.00000000000001,12,1
35268,"20,153,350,098",7,Auto Theft,N,78756,-97.74274634466828,30.327663854157482,2.0,12,1
35269,"20,153,350,226",4,Auto Theft,N,78753,-97.70793127077516,30.34583693225165,3.0000000000000004,12,1
35270,"20,153,350,322",4,Auto Theft,N,78758,-97.70435333719635,30.35459782155593,2.0,12,1
35271,"20,153,350,281",1,Auto Theft,N,78754,-97.61304712881157,30.35182166684359,1.0,12,1
35272,"20,153,351,196",9,Auto Theft,N,78703,-97.76976754822157,30.27435284463509,1.0,12,1
35273,"20,153,350,424",1,Auto Theft,N,78723,-97.66155880511934,30.305466001938548,2.0,12,1
35274,"20,153,351,309",1,Auto Theft,N,78723,-97.68127987037407,30.29790495253593,2.0,12,1
35275,"20,153,351,130",1,Agg Assault,N,78724,-97.64199723961052,30.328790000177822,85.0,12,1
35276,"20,153,350,073",7,Agg Assault,N,78757,-97.72786917033052,30.37302932058033,16.0,12,1
35277,"20,153,341,297",2,Agg Assault,C,78744,-97.76083305469993,30.19748939446743,13.0,12,1
35278,"20,153,351,259",1,Theft,C,78701,-97.73570799642746,30.270663552245804,1.0,12,1
35279,"20,153,351,636",2,Theft,N,78744,-97.74512662256204,30.19425752737308,8.0,12,1
35280,"20,153,351,124",9,Theft,C,78701,-97.7461259645698,30.27103384592382,1.0,12,1
35281,"20,153,350,342",3,Theft,C,78745,-97.75616358311086,30.21871043897189,9.0,12,1
35282,"20,153,350,623",1,Theft,C,78723,-97.67819119887541,30.293352387659322,8.0,12,1
35283,"20,156,901,129",7,Theft,N,78759,-97.74594614076582,30.393723070154987,3.0000000000000004,12,1
35284,"20,156,901,136",4,Theft,N,78758,-97.70535138956257,30.368367386069785,6.000000000000001,12,1
35285,"20,156,901,118",3,Theft,C,78745,-97.764463627197,30.200386853395013,59.0,12,1
35286,"20,156,901,139",9,Theft,N,78723,-97.7091812609062,30.306298515690635,6.000000000000001,12,1
35287,"20,153,351,184",8,Theft,C,78749,-97.82273541068918,30.23390245577393,7.0,12,1
35288,"20,153,350,956",4,Theft,N,78753,-97.69118213918505,30.339098295838067,29.0,12,1
35289,"20,153,351,049",4,Theft,C,78753,-97.69118213918505,30.339098295838067,2.0,12,1
35290,"20,156,901,172",4,Theft,N,78752,-97.70939305398173,30.32252449434171,7.0,12,1
35291,"20,156,901,119",4,Theft,N,78723,-97.6890799274416,30.30392715595297,6.000000000000001,12,1
35292,"20,153,351,550",9,Theft,N,78703,-97.75512573287315,30.2677965852638,35.0,12,1
35293,"20,153,351,790",7,Theft,N,78759,-97.73929185725378,30.387636932629267,3.0000000000000004,12,1
35294,"20,158,004,307",6,Theft,N,78727,-97.73438159260029,30.43845770763335,2.0,12,1
35295,"20,158,004,312",7,Theft,N,78757,-97.72573936024651,30.37061798078843,34.0,12,1
35296,"20,156,901,104",9,Theft,N,78751,-97.7156204582465,30.3033277734252,15.0,12,1
35297,"20,156,901,159",9,Theft,N,78704,-97.74599477539928,30.25571183995668,49.0,12,1
35298,"20,155,052,557",5,Theft,N,78747,-97.79067789106871,30.14574483192215,1.0,12,1
35299,"20,153,351,747",7,Theft,N,78759,-97.73866446959669,30.390556123926498,6.000000000000001,12,1
35300,"20,155,052,559",1,Theft,N,78754,-97.61635022244232,30.359529618382613,69.0,12,1
35301,"20,156,901,094",9,Theft,N,78701,-97.74902579089412,30.282613513597866,15.0,12,1
35302,"20,158,004,292",10,Theft,N,78731,-97.78726623915787,30.36586105367713,34.0,12,1
35303,"20,153,351,797",7,Theft,N,78759,-97.73929185725378,30.387636932629267,7.0,12,1
35304,"20,153,351,830",7,Theft,N,78758,-97.72732322625677,30.396753848888807,7.0,12,1
35305,"20,156,901,101",1,Theft,N,78754,-97.61261245344124,30.35452711608927,37.0,12,1
35306,"20,153,351,884",4,Theft,N,78753,-97.69768443286672,30.34424879646317,2.0,12,1
35307,"20,156,901,126",1,Theft,N,78701,-97.73798025816052,30.27088561820753,34.0,12,1
35308,"20,156,901,095",9,Theft,N,78722,-97.71073993579674,30.29291690857555,37.0,12,1
35309,"20,156,901,150",6,Theft,N,78726,-97.85166813298169,30.404532740374357,3.0000000000000004,12,1
35310,"20,153,341,608",6,Theft,C,78750,-97.80174778856168,30.46036819281311,6.000000000000001,12,1
35311,"20,153,351,834",6,Theft,N,78759,-97.74573750468711,30.41556491153755,7.0,12,1
35312,"20,156,901,100",2,Theft,N,78745,-97.77875031618088,30.194503758618602,9.0,12,1
35313,"20,153,350,772",9,Theft,N,78722,-97.72210064931248,30.29004097770132,42.0,12,1
